,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
16283,California,Contra Costa,48,2020-11-12,Good,PM2.5,202046,46,48
16293,California,Contra Costa,52,2020-11-22,Moderate,PM2.5,202047,47,52
16299,California,Contra Costa,52,2020-11-28,Moderate,PM2.5,202048,48,52
16304,California,Contra Costa,70,2020-12-03,Moderate,PM2.5,202049,49,70
16310,California,Contra Costa,68,2020-12-09,Moderate,PM2.5,202050,50,68
16317,California,Contra Costa,62,2020-12-16,Moderate,PM2.5,202051,51,62
16325,California,Contra Costa,76,2020-12-24,Moderate,PM2.5,202052,52,76
16332,California,Contra Costa,40,2020-12-31,Good,PM2.5,202053,53,40
16334,California,Del Norte,41,2020-01-02,Good,PM2.5,202001,1,41
16343,California,Del Norte,43,2020-01-11,Good,PM2.5,202002,2,43
16345,California,Del Norte,30,2020-01-13,Good,PM2.5,202003,3,30
16351,California,Del Norte,32,2020-01-26,Good,PM2.5,202004,4,32
16356,California,Del Norte,57,2020-01-31,Moderate,PM2.5,202005,5,57
16365,California,Del Norte,36,2020-02-09,Good,PM2.5,202006,6,36
16368,California,Del Norte,48,2020-02-12,Good,PM2.5,202007,7,48
16377,California,Del Norte,50,2020-02-21,Good,PM2.5,202008,8,50
16381,California,Del Norte,59,2020-02-25,Moderate,PM2.5,202009,9,59
16391,California,Del Norte,43,2020-03-06,Good,PM2.5,202010,10,43
16396,California,Del Norte,54,2020-03-11,Moderate,PM2.5,202011,11,54
16404,California,Del Norte,33,2020-03-21,Good,PM2.5,202012,12,33
16411,California,Del Norte,35,2020-03-28,Good,PM2.5,202013,13,35
16414,California,Del Norte,23,2020-03-31,Good,PM2.5,202014,14,23
16423,California,Del Norte,55,2020-04-09,Moderate,PM2.5,202015,15,55
16428,California,Del Norte,46,2020-04-14,Good,PM2.5,202016,16,46
16435,California,Del Norte,26,2020-04-21,Good,PM2.5,202017,17,26
16438,California,Del Norte,14,2020-04-30,Good,PM2.5,202018,18,14
16441,California,Del Norte,15,2020-05-09,Good,PM2.5,202019,19,15
16442,California,Del Norte,7,2020-05-12,Good,PM2.5,202020,20,7
16443,California,Del Norte,7,2020-05-15,Good,PM2.5,202020,20,7
16446,California,Del Norte,20,2020-05-24,Good,PM2.5,202021,21,20
16448,California,Del Norte,4,2020-05-30,Good,PM2.5,202022,22,4
16449,California,Del Norte,28,2020-06-02,Good,PM2.5,202023,23,28
16451,California,Del Norte,11,2020-06-08,Good,PM2.5,202024,24,11
16454,California,Del Norte,3,2020-06-20,Good,PM2.5,202025,25,3
16455,California,Del Norte,30,2020-06-23,Good,PM2.5,202026,26,30
16458,California,Del Norte,32,2020-07-02,Good,PM2.5,202027,27,32
16460,California,Del Norte,13,2020-07-08,Good,PM2.5,202028,28,13
16462,California,Del Norte,33,2020-07-14,Good,PM2.5,202029,29,33
16468,California,Del Norte,48,2020-07-25,Good,PM2.5,202030,30,48
16473,California,Del Norte,19,2020-07-30,Good,PM2.5,202031,31,19
16483,California,Del Norte,60,2020-08-09,Moderate,PM2.5,202032,32,60
16489,California,Del Norte,65,2020-08-15,Moderate,PM2.5,202033,33,65
16496,California,Del Norte,20,2020-08-22,Good,PM2.5,202034,34,20
16497,California,Del Norte,20,2020-08-23,Good,PM2.5,202034,34,20
16504,California,Del Norte,52,2020-08-30,Moderate,PM2.5,202035,35,52
16511,California,Del Norte,82,2020-09-06,Moderate,PM2.5,202036,36,82
16516,California,Del Norte,220,2020-09-11,Very Unhealthy,PM2.5,202037,37,220
16518,California,Del Norte,55,2020-09-15,Moderate,PM2.5,202038,38,55
16530,California,Del Norte,40,2020-09-27,Good,PM2.5,202039,39,40
16533,California,Del Norte,117,2020-09-30,Unhealthy for Sensitive Groups,PM2.5,202040,40,117
16539,California,Del Norte,169,2020-10-06,Unhealthy,PM2.5,202041,41,169
16549,California,Del Norte,40,2020-10-16,Good,PM2.5,202042,42,40
16550,California,Del Norte,40,2020-10-17,Good,PM2.5,202042,42,40
16554,California,Del Norte,39,2020-10-21,Good,PM2.5,202043,43,39
16561,California,Del Norte,61,2020-10-28,Moderate,PM2.5,202044,44,61
16562,California,Del Norte,61,2020-10-29,Moderate,PM2.5,202044,44,61
16566,California,Del Norte,53,2020-11-02,Moderate,PM2.5,202045,45,53
16573,California,Del Norte,44,2020-11-09,Good,PM2.5,202046,46,44
16585,California,Del Norte,52,2020-11-21,Moderate,PM2.5,202047,47,52
16591,California,Del Norte,49,2020-11-27,Good,PM2.5,202048,48,49
16597,California,Del Norte,71,2020-12-04,Moderate,PM2.5,202049,49,71
16601,California,Del Norte,94,2020-12-08,Moderate,PM2.5,202050,50,94
16610,California,Del Norte,44,2020-12-17,Good,PM2.5,202051,51,44
16615,California,Del Norte,40,2020-12-22,Good,PM2.5,202052,52,40
16624,California,Del Norte,60,2020-12-31,Moderate,PM2.5,202053,53,60
16627,California,El Dorado,32,2020-01-03,Good,Ozone,202001,1,32
16634,California,El Dorado,36,2020-01-10,Good,PM2.5,202002,2,36
16640,California,El Dorado,33,2020-01-16,Good,Ozone,202003,3,33
16641,California,El Dorado,33,2020-01-17,Good,Ozone,202003,3,33
16645,California,El Dorado,33,2020-01-21,Good,Ozone,202004,4,33
16657,California,El Dorado,34,2020-02-02,Good,Ozone,202005,5,34
16663,California,El Dorado,44,2020-02-08,Good,Ozone,202006,6,44
16670,California,El Dorado,45,2020-02-15,Good,Ozone,202007,7,45
16674,California,El Dorado,44,2020-02-19,Good,Ozone,202008,8,44
16676,California,El Dorado,44,2020-02-21,Good,Ozone,202008,8,44
16682,California,El Dorado,46,2020-02-27,Good,PM2.5,202009,9,46
16683,California,El Dorado,46,2020-02-28,Good,Ozone,202009,9,46
16688,California,El Dorado,46,2020-03-04,Good,Ozone,202010,10,46
16695,California,El Dorado,42,2020-03-11,Good,Ozone,202011,11,42
16700,California,El Dorado,37,2020-03-16,Good,Ozone,202012,12,37
16711,California,El Dorado,42,2020-03-27,Good,Ozone,202013,13,42
16720,California,El Dorado,42,2020-04-05,Good,Ozone,202014,14,42
16725,California,El Dorado,39,2020-04-10,Good,Ozone,202015,15,39
16731,California,El Dorado,51,2020-04-16,Moderate,Ozone,202016,16,51
16738,California,El Dorado,49,2020-04-23,Good,Ozone,202017,17,49
16746,California,El Dorado,64,2020-05-01,Moderate,Ozone,202018,18,64
16754,California,El Dorado,90,2020-05-09,Moderate,Ozone,202019,19,90
16756,California,El Dorado,50,2020-05-11,Good,Ozone,202020,20,50
16767,California,El Dorado,46,2020-05-22,Good,Ozone,202021,21,46
16773,California,El Dorado,58,2020-05-28,Moderate,Ozone,202022,22,58
16780,California,El Dorado,90,2020-06-04,Moderate,Ozone,202023,23,90
16786,California,El Dorado,46,2020-06-10,Good,Ozone,202024,24,46
16795,California,El Dorado,87,2020-06-19,Moderate,Ozone,202025,25,87
16802,California,El Dorado,97,2020-06-26,Moderate,Ozone,202026,26,97
16807,California,El Dorado,80,2020-07-01,Moderate,Ozone,202027,27,80
16815,California,El Dorado,101,2020-07-09,Unhealthy for Sensitive Groups,Ozone,202028,28,101
16821,California,El Dorado,90,2020-07-15,Moderate,Ozone,202029,29,90
16829,California,El Dorado,77,2020-07-23,Moderate,Ozone,202030,30,77
16836,California,El Dorado,87,2020-07-30,Moderate,Ozone,202031,31,87
16846,California,El Dorado,100,2020-08-09,Moderate,Ozone,202032,32,100
16847,California,El Dorado,100,2020-08-10,Moderate,Ozone,202033,33,100
16857,California,El Dorado,190,2020-08-20,Unhealthy,Ozone,202034,34,190
16861,California,El Dorado,126,2020-08-24,Unhealthy for Sensitive Groups,Ozone,202035,35,126
16868,California,El Dorado,133,2020-08-31,Unhealthy for Sensitive Groups,Ozone,202036,36,133
16876,California,El Dorado,124,2020-09-08,Unhealthy for Sensitive Groups,PM10,202037,37,124
16883,California,El Dorado,158,2020-09-15,Unhealthy,PM2.5,202038,38,158
16889,California,El Dorado,93,2020-09-21,Moderate,Ozone,202039,39,93
16899,California,El Dorado,136,2020-10-01,Unhealthy for Sensitive Groups,Ozone,202040,40,136
16904,California,El Dorado,101,2020-10-06,Unhealthy for Sensitive Groups,Ozone,202041,41,101
16915,California,El Dorado,58,2020-10-17,Moderate,Ozone,202042,42,58
16919,California,El Dorado,77,2020-10-21,Moderate,Ozone,202043,43,77
16926,California,El Dorado,67,2020-10-28,Moderate,Ozone,202044,44,67
16932,California,El Dorado,48,2020-11-03,Good,Ozone,202045,45,48
16941,California,El Dorado,43,2020-11-12,Good,Ozone,202046,46,43
16946,California,El Dorado,38,2020-11-17,Good,Ozone,202047,47,38
16953,California,El Dorado,37,2020-11-24,Good,Ozone,202048,48,37
16962,California,El Dorado,41,2020-12-03,Good,Ozone,202049,49,41
16966,California,El Dorado,39,2020-12-07,Good,Ozone,202050,50,39
16967,California,El Dorado,39,2020-12-08,Good,Ozone,202050,50,39
16979,California,El Dorado,31,2020-12-20,Good,Ozone,202051,51,31
16983,California,El Dorado,36,2020-12-24,Good,Ozone,202052,52,36
16984,California,El Dorado,36,2020-12-25,Good,Ozone,202052,52,36
16988,California,El Dorado,33,2020-12-29,Good,Ozone,202053,53,33
16991,California,Fresno,130,2020-01-01,Unhealthy for Sensitive Groups,PM2.5,202001,1,130
16996,California,Fresno,75,2020-01-06,Moderate,PM2.5,202002,2,75
16997,California,Fresno,75,2020-01-07,Moderate,PM2.5,202002,2,75
17009,California,Fresno,81,2020-01-19,Moderate,PM2.5,202003,3,81
17015,California,Fresno,103,2020-01-25,Unhealthy for Sensitive Groups,PM2.5,202004,4,103
17022,California,Fresno,91,2020-02-01,Moderate,PM2.5,202005,5,91
17027,California,Fresno,86,2020-02-06,Moderate,PM2.5,202006,6,86
17036,California,Fresno,79,2020-02-15,Moderate,PM2.5,202007,7,79
17042,California,Fresno,80,2020-02-21,Moderate,PM2.5,202008,8,80
17046,California,Fresno,62,2020-02-25,Moderate,PM2.5,202009,9,62
17049,California,Fresno,62,2020-02-28,Moderate,PM2.5,202009,9,62
17055,California,Fresno,68,2020-03-05,Moderate,PM2.5,202010,10,68
17062,California,Fresno,51,2020-03-12,Moderate,PM2.5,202011,11,51
17070,California,Fresno,43,2020-03-20,Good,Ozone,202012,12,43
17079,California,Fresno,44,2020-03-29,Good,Ozone,202013,13,44
17080,California,Fresno,42,2020-03-30,Good,Ozone,202014,14,42
17082,California,Fresno,42,2020-04-01,Good,Ozone,202014,14,42
17085,California,Fresno,42,2020-04-04,Good,Ozone,202014,14,42
17092,California,Fresno,47,2020-04-11,Good,PM2.5,202015,15,47
17093,California,Fresno,47,2020-04-12,Good,PM2.5,202015,15,47
17097,California,Fresno,74,2020-04-16,Moderate,Ozone,202016,16,74
17105,California,Fresno,71,2020-04-24,Moderate,Ozone,202017,17,71
17109,California,Fresno,77,2020-04-28,Moderate,Ozone,202018,18,77
17110,California,Fresno,77,2020-04-29,Moderate,Ozone,202018,18,77
17120,California,Fresno,143,2020-05-09,Unhealthy for Sensitive Groups,Ozone,202019,19,143
17122,California,Fresno,61,2020-05-11,Moderate,Ozone,202020,20,61
17134,California,Fresno,64,2020-05-23,Moderate,Ozone,202021,21,64
17139,California,Fresno,129,2020-05-28,Unhealthy for Sensitive Groups,Ozone,202022,22,129
17146,California,Fresno,112,2020-06-04,Unhealthy for Sensitive Groups,Ozone,202023,23,112
17153,California,Fresno,105,2020-06-11,Unhealthy for Sensitive Groups,Ozone,202024,24,105
17161,California,Fresno,108,2020-06-19,Unhealthy for Sensitive Groups,Ozone,202025,25,108
17168,California,Fresno,150,2020-06-26,Unhealthy for Sensitive Groups,Ozone,202026,26,150
17176,California,Fresno,97,2020-07-04,Moderate,PM2.5,202027,27,97
17183,California,Fresno,119,2020-07-11,Unhealthy for Sensitive Groups,Ozone,202028,28,119
17188,California,Fresno,100,2020-07-16,Moderate,Ozone,202029,29,100
17195,California,Fresno,84,2020-07-23,Moderate,Ozone,202030,30,84
17198,California,Fresno,84,2020-07-26,Moderate,Ozone,202030,30,84
17202,California,Fresno,108,2020-07-30,Unhealthy for Sensitive Groups,Ozone,202031,31,108
17203,California,Fresno,108,2020-07-31,Unhealthy for Sensitive Groups,Ozone,202031,31,108
17212,California,Fresno,97,2020-08-09,Moderate,Ozone,202032,32,97
17217,California,Fresno,140,2020-08-14,Unhealthy for Sensitive Groups,Ozone,202033,33,140
17224,California,Fresno,229,2020-08-21,Very Unhealthy,PM2.5,202034,34,229
17227,California,Fresno,177,2020-08-24,Unhealthy,Ozone,202035,35,177
17239,California,Fresno,154,2020-09-05,Unhealthy,Ozone,202036,36,154
17247,California,Fresno,298,2020-09-13,Very Unhealthy,PM2.5,202037,37,298
17248,California,Fresno,290,2020-09-14,Very Unhealthy,PM10,202038,38,290
17255,California,Fresno,174,2020-09-21,Unhealthy,PM2.5,202039,39,174
17268,California,Fresno,182,2020-10-04,Unhealthy,PM2.5,202040,40,182
17269,California,Fresno,190,2020-10-05,Unhealthy,PM2.5,202041,41,190
17282,California,Fresno,153,2020-10-18,Unhealthy,PM2.5,202042,42,153
17285,California,Fresno,157,2020-10-21,Unhealthy,PM2.5,202043,43,157
17296,California,Fresno,139,2020-11-01,Unhealthy for Sensitive Groups,PM2.5,202044,44,139
17298,California,Fresno,154,2020-11-03,Unhealthy,PM2.5,202045,45,154
17308,California,Fresno,104,2020-11-13,Unhealthy for Sensitive Groups,PM2.5,202046,46,104
17317,California,Fresno,147,2020-11-22,Unhealthy for Sensitive Groups,PM2.5,202047,47,147
17324,California,Fresno,117,2020-11-29,Unhealthy for Sensitive Groups,PM2.5,202048,48,117
17327,California,Fresno,118,2020-12-02,Unhealthy for Sensitive Groups,PM2.5,202049,49,118
17334,California,Fresno,126,2020-12-09,Unhealthy for Sensitive Groups,PM2.5,202050,50,126
17341,California,Fresno,115,2020-12-16,Unhealthy for Sensitive Groups,PM2.5,202051,51,115
17349,California,Fresno,97,2020-12-24,Moderate,PM2.5,202052,52,97
17355,California,Fresno,79,2020-12-30,Moderate,PM2.5,202053,53,79
17357,California,Glenn,66,2020-01-01,Moderate,PM2.5,202001,1,66
17363,California,Glenn,61,2020-01-07,Moderate,PM2.5,202002,2,61
17364,California,Glenn,61,2020-01-08,Moderate,PM2.5,202002,2,61
17375,California,Glenn,51,2020-01-19,Moderate,PM2.5,202003,3,51
17376,California,Glenn,59,2020-01-20,Moderate,PM2.5,202004,4,59
17380,California,Glenn,59,2020-01-24,Moderate,PM2.5,202004,4,59
17388,California,Glenn,51,2020-02-01,Moderate,PM2.5,202005,5,51
17394,California,Glenn,82,2020-02-07,Moderate,PM2.5,202006,6,82
17401,California,Glenn,69,2020-02-14,Moderate,PM2.5,202007,7,69
17410,California,Glenn,48,2020-02-23,Good,PM2.5,202008,8,48
17413,California,Glenn,53,2020-02-26,Moderate,PM2.5,202009,9,53
17415,California,Glenn,53,2020-02-28,Moderate,PM2.5,202009,9,53
17421,California,Glenn,47,2020-03-05,Good,PM2.5,202010,10,47
17427,California,Glenn,51,2020-03-11,Moderate,PM2.5,202011,11,51
17438,California,Glenn,44,2020-03-22,Good,Ozone,202012,12,44
17444,California,Glenn,45,2020-03-28,Good,PM2.5,202013,13,45
17448,California,Glenn,40,2020-04-01,Good,Ozone,202014,14,40
17450,California,Glenn,40,2020-04-03,Good,Ozone,202014,14,40
17457,California,Glenn,44,2020-04-10,Good,Ozone,202015,15,44
17459,California,Glenn,44,2020-04-12,Good,Ozone,202015,15,44
17464,California,Glenn,53,2020-04-17,Moderate,PM10,202016,16,53
17467,California,Glenn,47,2020-04-20,Good,PM10,202017,17,47
17478,California,Glenn,50,2020-05-01,Good,Ozone,202018,18,50
17486,California,Glenn,71,2020-05-09,Moderate,Ozone,202019,19,71
17492,California,Glenn,41,2020-05-15,Good,Ozone,202020,20,41
17499,California,Glenn,40,2020-05-22,Good,Ozone,202021,21,40
17506,California,Glenn,47,2020-05-29,Good,Ozone,202022,22,47
17512,California,Glenn,53,2020-06-04,Moderate,PM2.5,202023,23,53
17518,California,Glenn,35,2020-06-10,Good,Ozone,202024,24,35
17527,California,Glenn,44,2020-06-19,Good,Ozone,202025,25,44
17528,California,Glenn,44,2020-06-20,Good,Ozone,202025,25,44
17534,California,Glenn,61,2020-06-26,Moderate,Ozone,202026,26,61
17542,California,Glenn,61,2020-07-04,Moderate,PM2.5,202027,27,61
17549,California,Glenn,45,2020-07-11,Good,Ozone,202028,28,45
17550,California,Glenn,45,2020-07-12,Good,Ozone,202028,28,45
17552,California,Glenn,54,2020-07-14,Moderate,PM2.5,202029,29,54
17562,California,Glenn,44,2020-07-24,Good,Ozone,202030,30,44
17567,California,Glenn,45,2020-07-29,Good,PM2.5,202031,31,45
17569,California,Glenn,45,2020-07-31,Good,Ozone,202031,31,45
17574,California,Glenn,47,2020-08-05,Good,PM2.5,202032,32,47
17578,California,Glenn,47,2020-08-09,Good,Ozone,202032,32,47
17583,California,Glenn,48,2020-08-14,Good,Ozone,202033,33,48
17591,California,Glenn,184,2020-08-22,Unhealthy,PM2.5,202034,34,184
17593,California,Glenn,160,2020-08-24,Unhealthy,PM2.5,202035,35,160
17606,California,Glenn,176,2020-09-06,Unhealthy,PM2.5,202036,36,176
17611,California,Glenn,197,2020-09-11,Unhealthy,PM2.5,202037,37,197
17614,California,Glenn,179,2020-09-14,Unhealthy,PM2.5,202038,38,179
17621,California,Glenn,152,2020-09-21,Unhealthy,PM2.5,202039,39,152
17631,California,Glenn,181,2020-10-01,Unhealthy,PM2.5,202040,40,181
17635,California,Glenn,145,2020-10-05,Unhealthy for Sensitive Groups,PM2.5,202041,41,145
17645,California,Glenn,70,2020-10-15,Moderate,PM10,202042,42,70
17652,California,Glenn,77,2020-10-22,Moderate,PM10,202043,43,77
17659,California,Glenn,68,2020-10-29,Moderate,PM2.5,202044,44,68
17665,California,Glenn,67,2020-11-04,Moderate,PM2.5,202045,45,67
17673,California,Glenn,65,2020-11-14,Moderate,PM2.5,202046,46,65
17675,California,Glenn,60,2020-11-16,Moderate,PM2.5,202047,47,60
17688,California,Glenn,61,2020-11-29,Moderate,PM2.5,202048,48,61
17694,California,Glenn,69,2020-12-05,Moderate,PM2.5,202049,49,69
17697,California,Glenn,48,2020-12-08,Good,PM2.5,202050,50,48
17708,California,Glenn,60,2020-12-19,Moderate,PM2.5,202051,51,60
17710,California,Glenn,67,2020-12-21,Moderate,PM2.5,202052,52,67
17719,California,Glenn,52,2020-12-30,Moderate,PM2.5,202053,53,52
17724,California,Humboldt,37,2020-01-04,Good,Ozone,202001,1,37
17731,California,Humboldt,38,2020-01-11,Good,PM10,202002,2,38
17739,California,Humboldt,64,2020-01-19,Moderate,PM2.5,202003,3,64
17742,California,Humboldt,44,2020-01-22,Good,PM2.5,202004,4,44
17751,California,Humboldt,53,2020-01-31,Moderate,PM2.5,202005,5,53
17760,California,Humboldt,44,2020-02-09,Good,PM2.5,202006,6,44
17766,California,Humboldt,52,2020-02-15,Moderate,PM2.5,202007,7,52
17772,California,Humboldt,51,2020-02-21,Moderate,PM2.5,202008,8,51
17775,California,Humboldt,50,2020-02-24,Good,PM2.5,202009,9,50
17787,California,Humboldt,32,2020-03-07,Good,Ozone,202010,10,32
17792,California,Humboldt,37,2020-03-12,Good,PM10,202011,11,37
17798,California,Humboldt,31,2020-03-18,Good,Ozone,202012,12,31
17802,California,Humboldt,31,2020-03-22,Good,Ozone,202012,12,31
17807,California,Humboldt,37,2020-03-27,Good,Ozone,202013,13,37
17811,California,Humboldt,34,2020-03-31,Good,Ozone,202014,14,34
17823,California,Humboldt,54,2020-04-12,Moderate,PM2.5,202015,15,54
17825,California,Humboldt,35,2020-04-14,Good,Ozone,202016,16,35
17829,California,Humboldt,35,2020-04-18,Good,PM2.5,202016,16,35
17832,California,Humboldt,28,2020-04-21,Good,Ozone,202017,17,28
17834,California,Humboldt,28,2020-04-23,Good,Ozone,202017,17,28
17837,California,Humboldt,28,2020-04-26,Good,Ozone,202017,17,28
17843,California,Humboldt,39,2020-05-02,Good,Ozone,202018,18,39
17847,California,Humboldt,37,2020-05-06,Good,Ozone,202019,19,37
17852,California,Humboldt,35,2020-05-11,Good,Ozone,202020,20,35
17855,California,Humboldt,35,2020-05-14,Good,Ozone,202020,20,35
17862,California,Humboldt,33,2020-05-21,Good,Ozone,202021,21,33
17869,California,Humboldt,29,2020-05-28,Good,Ozone,202022,22,29
17870,California,Humboldt,29,2020-05-29,Good,PM10,202022,22,29
17874,California,Humboldt,33,2020-06-02,Good,PM2.5,202023,23,33
17884,California,Humboldt,27,2020-06-12,Good,Ozone,202024,24,27
17889,California,Humboldt,29,2020-06-17,Good,PM2.5,202025,25,29
17890,California,Humboldt,29,2020-06-18,Good,PM10,202025,25,29
17895,California,Humboldt,39,2020-06-23,Good,PM2.5,202026,26,39
17898,California,Humboldt,39,2020-06-26,Good,PM2.5,202026,26,39
17901,California,Humboldt,43,2020-06-29,Good,PM2.5,202027,27,43
17910,California,Humboldt,24,2020-07-08,Good,PM2.5,202028,28,24
17916,California,Humboldt,51,2020-07-14,Moderate,PM2.5,202029,29,51
17927,California,Humboldt,26,2020-07-25,Good,PM10,202030,30,26
17929,California,Humboldt,18,2020-07-27,Good,Ozone,202031,31,18
17942,California,Humboldt,43,2020-08-09,Good,PM10,202032,32,43
17946,California,Humboldt,40,2020-08-13,Good,PM2.5,202033,33,40
17955,California,Humboldt,23,2020-08-22,Good,Ozone,202034,34,23
17963,California,Humboldt,38,2020-08-30,Good,PM10,202035,35,38
17970,California,Humboldt,54,2020-09-06,Moderate,PM2.5,202036,36,54
17975,California,Humboldt,109,2020-09-11,Unhealthy for Sensitive Groups,PM10,202037,37,109
